timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/01/22 11:16:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:17:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:18:50.935, 0, NVIDIA A100-SXM4-40GB, 2 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:19:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:20:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:21:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:22:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:23:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:24:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:25:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:26:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:27:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:28:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:29:50.935, 0, NVIDIA A100-SXM4-40GB, 4 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:30:50.935, 0, NVIDIA A100-SXM4-40GB, 2 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:31:50.935, 0, NVIDIA A100-SXM4-40GB, 3 %, 0 %, 0 MiB, 40960 MiB
2026/01/22 11:32:50.935, 0, NVIDIA A100-SXM4-40GB, 5 %, 0 %, 0 MiB, 40960 MiB
