timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/01/22 10:58:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2276 MiB, 40960 MiB
2026/01/22 10:59:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2305 MiB, 40960 MiB
2026/01/22 11:00:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 2160 MiB, 40960 MiB
2026/01/22 11:01:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 1861 MiB, 40960 MiB
2026/01/22 11:02:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2527 MiB, 40960 MiB
2026/01/22 11:03:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2614 MiB, 40960 MiB
2026/01/22 11:04:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 4 %, 1789 MiB, 40960 MiB
2026/01/22 11:05:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2457 MiB, 40960 MiB
2026/01/22 11:06:27.399, 0, NVIDIA A100-SXM4-40GB, 3 %, 4 %, 1810 MiB, 40960 MiB
2026/01/22 11:07:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 7 %, 2674 MiB, 40960 MiB
2026/01/22 11:08:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 5 %, 1987 MiB, 40960 MiB
2026/01/22 11:09:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 6 %, 2277 MiB, 40960 MiB
2026/01/22 11:10:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 1935 MiB, 40960 MiB
2026/01/22 11:11:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 4 %, 1763 MiB, 40960 MiB
2026/01/22 11:12:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 2128 MiB, 40960 MiB
2026/01/22 11:13:27.399, 0, NVIDIA A100-SXM4-40GB, 3 %, 5 %, 2188 MiB, 40960 MiB
2026/01/22 11:14:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 2129 MiB, 40960 MiB
2026/01/22 11:15:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2482 MiB, 40960 MiB
2026/01/22 11:16:27.399, 0, NVIDIA A100-SXM4-40GB, 3 %, 5 %, 2053 MiB, 40960 MiB
2026/01/22 11:17:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2300 MiB, 40960 MiB
2026/01/22 11:18:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2541 MiB, 40960 MiB
2026/01/22 11:19:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 5 %, 1878 MiB, 40960 MiB
2026/01/22 11:20:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 8 %, 3340 MiB, 40960 MiB
2026/01/22 11:21:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 7 %, 2894 MiB, 40960 MiB
2026/01/22 11:22:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2367 MiB, 40960 MiB
2026/01/22 11:23:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 5 %, 2208 MiB, 40960 MiB
2026/01/22 11:24:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2454 MiB, 40960 MiB
2026/01/22 11:25:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 6 %, 2334 MiB, 40960 MiB
2026/01/22 11:26:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2539 MiB, 40960 MiB
2026/01/22 11:27:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 4 %, 1797 MiB, 40960 MiB
2026/01/22 11:28:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2343 MiB, 40960 MiB
2026/01/22 11:29:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2433 MiB, 40960 MiB
2026/01/22 11:30:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 2248 MiB, 40960 MiB
2026/01/22 11:31:27.399, 0, NVIDIA A100-SXM4-40GB, 3 %, 3 %, 1429 MiB, 40960 MiB
2026/01/22 11:32:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2301 MiB, 40960 MiB
2026/01/22 11:33:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2313 MiB, 40960 MiB
2026/01/22 11:34:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 6 %, 2483 MiB, 40960 MiB
2026/01/22 11:35:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 1995 MiB, 40960 MiB
2026/01/22 11:36:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2555 MiB, 40960 MiB
2026/01/22 11:37:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2392 MiB, 40960 MiB
2026/01/22 11:38:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 5 %, 2167 MiB, 40960 MiB
2026/01/22 11:39:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 7 %, 2726 MiB, 40960 MiB
2026/01/22 11:40:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 6 %, 2540 MiB, 40960 MiB
2026/01/22 11:41:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2621 MiB, 40960 MiB
2026/01/22 11:42:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 7 %, 2671 MiB, 40960 MiB
2026/01/22 11:43:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2609 MiB, 40960 MiB
2026/01/22 11:44:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2332 MiB, 40960 MiB
2026/01/22 11:45:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 6 %, 2546 MiB, 40960 MiB
2026/01/22 11:46:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 2240 MiB, 40960 MiB
2026/01/22 11:47:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2438 MiB, 40960 MiB
2026/01/22 11:48:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 5 %, 2180 MiB, 40960 MiB
2026/01/22 11:49:27.399, 0, NVIDIA A100-SXM4-40GB, 3 %, 6 %, 2563 MiB, 40960 MiB
2026/01/22 11:50:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 7 %, 2715 MiB, 40960 MiB
2026/01/22 11:51:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 1880 MiB, 40960 MiB
2026/01/22 11:52:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 7 %, 2823 MiB, 40960 MiB
2026/01/22 11:53:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2322 MiB, 40960 MiB
2026/01/22 11:54:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 1954 MiB, 40960 MiB
2026/01/22 11:55:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2455 MiB, 40960 MiB
2026/01/22 11:56:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 7 %, 2834 MiB, 40960 MiB
2026/01/22 11:57:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 7 %, 3051 MiB, 40960 MiB
2026/01/22 11:58:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 4 %, 1576 MiB, 40960 MiB
2026/01/22 11:59:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 6 %, 2632 MiB, 40960 MiB
2026/01/22 12:00:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2260 MiB, 40960 MiB
2026/01/22 12:01:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2261 MiB, 40960 MiB
2026/01/22 12:02:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 7 %, 2949 MiB, 40960 MiB
2026/01/22 12:03:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 7 %, 2878 MiB, 40960 MiB
2026/01/22 12:04:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 9 %, 3788 MiB, 40960 MiB
2026/01/22 12:05:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2275 MiB, 40960 MiB
2026/01/22 12:06:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 7 %, 3002 MiB, 40960 MiB
2026/01/22 12:07:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2623 MiB, 40960 MiB
2026/01/22 12:08:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 7 %, 2829 MiB, 40960 MiB
2026/01/22 12:09:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2613 MiB, 40960 MiB
2026/01/22 12:10:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 5 %, 2221 MiB, 40960 MiB
2026/01/22 12:11:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2351 MiB, 40960 MiB
2026/01/22 12:12:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 4 %, 1554 MiB, 40960 MiB
2026/01/22 12:13:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 4 %, 1692 MiB, 40960 MiB
2026/01/22 12:14:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2549 MiB, 40960 MiB
2026/01/22 12:15:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 7 %, 2745 MiB, 40960 MiB
2026/01/22 12:16:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2340 MiB, 40960 MiB
2026/01/22 12:17:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 1987 MiB, 40960 MiB
2026/01/22 12:18:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2403 MiB, 40960 MiB
2026/01/22 12:19:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2265 MiB, 40960 MiB
2026/01/22 12:20:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2564 MiB, 40960 MiB
2026/01/22 12:21:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 4 %, 1588 MiB, 40960 MiB
2026/01/22 12:22:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 2136 MiB, 40960 MiB
2026/01/22 12:23:27.399, 0, NVIDIA A100-SXM4-40GB, 2 %, 8 %, 3112 MiB, 40960 MiB
2026/01/22 12:24:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 2206 MiB, 40960 MiB
2026/01/22 12:25:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2557 MiB, 40960 MiB
2026/01/22 12:26:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 5 %, 2050 MiB, 40960 MiB
2026/01/22 12:27:27.399, 0, NVIDIA A100-SXM4-40GB, 3 %, 5 %, 2235 MiB, 40960 MiB
2026/01/22 12:28:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 8 %, 3198 MiB, 40960 MiB
2026/01/22 12:29:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2313 MiB, 40960 MiB
2026/01/22 12:30:27.399, 0, NVIDIA A100-SXM4-40GB, 3 %, 7 %, 2815 MiB, 40960 MiB
2026/01/22 12:31:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 1889 MiB, 40960 MiB
2026/01/22 12:32:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 5 %, 2024 MiB, 40960 MiB
2026/01/22 12:33:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2447 MiB, 40960 MiB
2026/01/22 12:34:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2304 MiB, 40960 MiB
2026/01/22 12:35:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 2231 MiB, 40960 MiB
2026/01/22 12:36:27.399, 0, NVIDIA A100-SXM4-40GB, 3 %, 4 %, 1837 MiB, 40960 MiB
2026/01/22 12:37:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2474 MiB, 40960 MiB
2026/01/22 12:38:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2324 MiB, 40960 MiB
2026/01/22 12:39:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 1912 MiB, 40960 MiB
2026/01/22 12:40:27.399, 0, NVIDIA A100-SXM4-40GB, 3 %, 6 %, 2486 MiB, 40960 MiB
2026/01/22 12:41:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2362 MiB, 40960 MiB
2026/01/22 12:42:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 6 %, 2639 MiB, 40960 MiB
2026/01/22 12:43:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 5 %, 2150 MiB, 40960 MiB
2026/01/22 12:44:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 5 %, 2182 MiB, 40960 MiB
2026/01/22 12:45:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2501 MiB, 40960 MiB
2026/01/22 12:46:27.399, 0, NVIDIA A100-SXM4-40GB, 3 %, 5 %, 1929 MiB, 40960 MiB
2026/01/22 12:47:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 7 %, 2930 MiB, 40960 MiB
2026/01/22 12:48:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 2108 MiB, 40960 MiB
2026/01/22 12:49:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 7 %, 3013 MiB, 40960 MiB
2026/01/22 12:50:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 7 %, 2893 MiB, 40960 MiB
2026/01/22 12:51:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 6 %, 2310 MiB, 40960 MiB
2026/01/22 12:52:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 2247 MiB, 40960 MiB
2026/01/22 12:53:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2644 MiB, 40960 MiB
2026/01/22 12:54:27.399, 0, NVIDIA A100-SXM4-40GB, 3 %, 6 %, 2549 MiB, 40960 MiB
2026/01/22 12:55:27.399, 0, NVIDIA A100-SXM4-40GB, 3 %, 6 %, 2330 MiB, 40960 MiB
2026/01/22 12:56:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2303 MiB, 40960 MiB
2026/01/22 12:57:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 7 %, 2786 MiB, 40960 MiB
2026/01/22 12:58:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2473 MiB, 40960 MiB
2026/01/22 12:59:27.399, 0, NVIDIA A100-SXM4-40GB, 2 %, 5 %, 2155 MiB, 40960 MiB
2026/01/22 13:00:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2411 MiB, 40960 MiB
2026/01/22 13:01:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 7 %, 2691 MiB, 40960 MiB
2026/01/22 13:02:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 5 %, 1929 MiB, 40960 MiB
2026/01/22 13:03:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 1956 MiB, 40960 MiB
2026/01/22 13:04:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2655 MiB, 40960 MiB
2026/01/22 13:05:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 7 %, 3070 MiB, 40960 MiB
2026/01/22 13:06:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 5 %, 2020 MiB, 40960 MiB
2026/01/22 13:07:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2370 MiB, 40960 MiB
2026/01/22 13:08:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 4 %, 1698 MiB, 40960 MiB
2026/01/22 13:09:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 5 %, 2112 MiB, 40960 MiB
2026/01/22 13:10:27.399, 0, NVIDIA A100-SXM4-40GB, 7 %, 5 %, 2248 MiB, 40960 MiB
2026/01/22 13:11:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2333 MiB, 40960 MiB
2026/01/22 13:12:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 1897 MiB, 40960 MiB
2026/01/22 13:13:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2299 MiB, 40960 MiB
2026/01/22 13:14:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2523 MiB, 40960 MiB
2026/01/22 13:15:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2385 MiB, 40960 MiB
2026/01/22 13:16:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2445 MiB, 40960 MiB
2026/01/22 13:17:27.399, 0, NVIDIA A100-SXM4-40GB, 3 %, 5 %, 1913 MiB, 40960 MiB
2026/01/22 13:18:27.399, 0, NVIDIA A100-SXM4-40GB, 7 %, 6 %, 2263 MiB, 40960 MiB
2026/01/22 13:19:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 4 %, 1602 MiB, 40960 MiB
2026/01/22 13:20:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2463 MiB, 40960 MiB
2026/01/22 13:21:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 7 %, 2860 MiB, 40960 MiB
2026/01/22 13:22:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 5 %, 2019 MiB, 40960 MiB
2026/01/22 13:23:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2511 MiB, 40960 MiB
2026/01/22 13:24:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 6 %, 2461 MiB, 40960 MiB
2026/01/22 13:25:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 5 %, 1998 MiB, 40960 MiB
2026/01/22 13:26:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2567 MiB, 40960 MiB
2026/01/22 13:27:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2275 MiB, 40960 MiB
2026/01/22 13:28:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2283 MiB, 40960 MiB
2026/01/22 13:29:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2616 MiB, 40960 MiB
2026/01/22 13:30:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 7 %, 2724 MiB, 40960 MiB
2026/01/22 13:31:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 6 %, 2426 MiB, 40960 MiB
2026/01/22 13:32:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 5 %, 1955 MiB, 40960 MiB
2026/01/22 13:33:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2462 MiB, 40960 MiB
2026/01/22 13:34:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 5 %, 2137 MiB, 40960 MiB
2026/01/22 13:35:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 6 %, 2399 MiB, 40960 MiB
2026/01/22 13:36:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 7 %, 2719 MiB, 40960 MiB
2026/01/22 13:37:27.399, 0, NVIDIA A100-SXM4-40GB, 3 %, 6 %, 2321 MiB, 40960 MiB
2026/01/22 13:38:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2391 MiB, 40960 MiB
2026/01/22 13:39:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 6 %, 2487 MiB, 40960 MiB
2026/01/22 13:40:27.399, 0, NVIDIA A100-SXM4-40GB, 6 %, 7 %, 2933 MiB, 40960 MiB
2026/01/22 13:41:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 6 %, 2390 MiB, 40960 MiB
2026/01/22 13:42:27.399, 0, NVIDIA A100-SXM4-40GB, 4 %, 7 %, 3039 MiB, 40960 MiB
2026/01/22 13:43:27.399, 0, NVIDIA A100-SXM4-40GB, 5 %, 7 %, 2695 MiB, 40960 MiB
2026/01/22 13:44:27.399, 0, NVIDIA A100-SXM4-40GB, 3 %, 8 %, 3174 MiB, 40960 MiB
