timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/01/22 13:44:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1051 MiB, 40960 MiB
2026/01/22 13:45:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 996 MiB, 40960 MiB
2026/01/22 13:46:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 811 MiB, 40960 MiB
2026/01/22 13:47:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 736 MiB, 40960 MiB
2026/01/22 13:48:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 817 MiB, 40960 MiB
2026/01/22 13:49:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1060 MiB, 40960 MiB
2026/01/22 13:50:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1015 MiB, 40960 MiB
2026/01/22 13:51:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 919 MiB, 40960 MiB
2026/01/22 13:52:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 773 MiB, 40960 MiB
2026/01/22 13:53:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 928 MiB, 40960 MiB
2026/01/22 13:54:34.554, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 1005 MiB, 40960 MiB
2026/01/22 13:55:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 650 MiB, 40960 MiB
2026/01/22 13:56:34.554, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 992 MiB, 40960 MiB
2026/01/22 13:57:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 969 MiB, 40960 MiB
2026/01/22 13:58:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1062 MiB, 40960 MiB
2026/01/22 13:59:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 901 MiB, 40960 MiB
2026/01/22 14:00:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1030 MiB, 40960 MiB
2026/01/22 14:01:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1206 MiB, 40960 MiB
2026/01/22 14:02:34.554, 0, NVIDIA A100-SXM4-40GB, 3 %, 3 %, 1125 MiB, 40960 MiB
2026/01/22 14:03:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1215 MiB, 40960 MiB
2026/01/22 14:04:34.554, 0, NVIDIA A100-SXM4-40GB, 2 %, 3 %, 1046 MiB, 40960 MiB
2026/01/22 14:05:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1145 MiB, 40960 MiB
2026/01/22 14:06:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 1 %, 565 MiB, 40960 MiB
2026/01/22 14:07:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 992 MiB, 40960 MiB
2026/01/22 14:08:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 881 MiB, 40960 MiB
2026/01/22 14:09:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 984 MiB, 40960 MiB
2026/01/22 14:10:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1122 MiB, 40960 MiB
2026/01/22 14:11:34.554, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 861 MiB, 40960 MiB
2026/01/22 14:12:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1038 MiB, 40960 MiB
2026/01/22 14:13:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 992 MiB, 40960 MiB
2026/01/22 14:14:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 741 MiB, 40960 MiB
2026/01/22 14:15:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1160 MiB, 40960 MiB
2026/01/22 14:16:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 989 MiB, 40960 MiB
2026/01/22 14:17:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1087 MiB, 40960 MiB
2026/01/22 14:18:34.554, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 930 MiB, 40960 MiB
2026/01/22 14:19:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1004 MiB, 40960 MiB
2026/01/22 14:20:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 942 MiB, 40960 MiB
2026/01/22 14:21:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1125 MiB, 40960 MiB
2026/01/22 14:22:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 739 MiB, 40960 MiB
2026/01/22 14:23:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1119 MiB, 40960 MiB
2026/01/22 14:24:34.554, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 988 MiB, 40960 MiB
2026/01/22 14:25:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 845 MiB, 40960 MiB
2026/01/22 14:26:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1112 MiB, 40960 MiB
2026/01/22 14:27:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 902 MiB, 40960 MiB
2026/01/22 14:28:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 620 MiB, 40960 MiB
2026/01/22 14:29:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 858 MiB, 40960 MiB
2026/01/22 14:30:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1111 MiB, 40960 MiB
2026/01/22 14:31:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 906 MiB, 40960 MiB
2026/01/22 14:32:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1023 MiB, 40960 MiB
2026/01/22 14:33:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 915 MiB, 40960 MiB
2026/01/22 14:34:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 780 MiB, 40960 MiB
2026/01/22 14:35:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 956 MiB, 40960 MiB
2026/01/22 14:36:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 863 MiB, 40960 MiB
2026/01/22 14:37:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 935 MiB, 40960 MiB
2026/01/22 14:38:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 1016 MiB, 40960 MiB
2026/01/22 14:39:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 1016 MiB, 40960 MiB
2026/01/22 14:40:34.554, 0, NVIDIA A100-SXM4-40GB, 3 %, 3 %, 1057 MiB, 40960 MiB
2026/01/22 14:41:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1008 MiB, 40960 MiB
2026/01/22 14:42:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1092 MiB, 40960 MiB
2026/01/22 14:43:34.554, 0, NVIDIA A100-SXM4-40GB, 7 %, 1 %, 560 MiB, 40960 MiB
2026/01/22 14:44:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 950 MiB, 40960 MiB
2026/01/22 14:45:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1196 MiB, 40960 MiB
2026/01/22 14:46:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 834 MiB, 40960 MiB
2026/01/22 14:47:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1029 MiB, 40960 MiB
2026/01/22 14:48:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 980 MiB, 40960 MiB
2026/01/22 14:49:34.554, 0, NVIDIA A100-SXM4-40GB, 7 %, 2 %, 848 MiB, 40960 MiB
2026/01/22 14:50:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1156 MiB, 40960 MiB
2026/01/22 14:51:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 908 MiB, 40960 MiB
2026/01/22 14:52:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1174 MiB, 40960 MiB
2026/01/22 14:53:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1140 MiB, 40960 MiB
2026/01/22 14:54:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1095 MiB, 40960 MiB
2026/01/22 14:55:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 1012 MiB, 40960 MiB
2026/01/22 14:56:34.554, 0, NVIDIA A100-SXM4-40GB, 3 %, 3 %, 1204 MiB, 40960 MiB
2026/01/22 14:57:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1132 MiB, 40960 MiB
2026/01/22 14:58:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 749 MiB, 40960 MiB
2026/01/22 14:59:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1025 MiB, 40960 MiB
2026/01/22 15:00:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 825 MiB, 40960 MiB
2026/01/22 15:01:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 716 MiB, 40960 MiB
2026/01/22 15:02:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1015 MiB, 40960 MiB
2026/01/22 15:03:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 981 MiB, 40960 MiB
2026/01/22 15:04:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 837 MiB, 40960 MiB
2026/01/22 15:05:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 923 MiB, 40960 MiB
2026/01/22 15:06:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 843 MiB, 40960 MiB
2026/01/22 15:07:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1324 MiB, 40960 MiB
2026/01/22 15:08:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 975 MiB, 40960 MiB
2026/01/22 15:09:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 942 MiB, 40960 MiB
2026/01/22 15:10:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 926 MiB, 40960 MiB
2026/01/22 15:11:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 4 %, 1501 MiB, 40960 MiB
2026/01/22 15:12:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1155 MiB, 40960 MiB
2026/01/22 15:13:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1222 MiB, 40960 MiB
2026/01/22 15:14:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1069 MiB, 40960 MiB
2026/01/22 15:15:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1045 MiB, 40960 MiB
2026/01/22 15:16:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 982 MiB, 40960 MiB
2026/01/22 15:17:34.554, 0, NVIDIA A100-SXM4-40GB, 7 %, 2 %, 790 MiB, 40960 MiB
2026/01/22 15:18:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1092 MiB, 40960 MiB
2026/01/22 15:19:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1042 MiB, 40960 MiB
2026/01/22 15:20:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 952 MiB, 40960 MiB
2026/01/22 15:21:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 913 MiB, 40960 MiB
2026/01/22 15:22:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 1003 MiB, 40960 MiB
2026/01/22 15:23:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 832 MiB, 40960 MiB
2026/01/22 15:24:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 919 MiB, 40960 MiB
2026/01/22 15:25:34.554, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 989 MiB, 40960 MiB
2026/01/22 15:26:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 963 MiB, 40960 MiB
2026/01/22 15:27:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 834 MiB, 40960 MiB
2026/01/22 15:28:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1101 MiB, 40960 MiB
2026/01/22 15:29:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1266 MiB, 40960 MiB
2026/01/22 15:30:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1234 MiB, 40960 MiB
2026/01/22 15:31:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 957 MiB, 40960 MiB
2026/01/22 15:32:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1192 MiB, 40960 MiB
2026/01/22 15:33:34.554, 0, NVIDIA A100-SXM4-40GB, 3 %, 3 %, 1139 MiB, 40960 MiB
2026/01/22 15:34:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1371 MiB, 40960 MiB
2026/01/22 15:35:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 790 MiB, 40960 MiB
2026/01/22 15:36:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1185 MiB, 40960 MiB
2026/01/22 15:37:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1025 MiB, 40960 MiB
2026/01/22 15:38:34.554, 0, NVIDIA A100-SXM4-40GB, 3 %, 3 %, 1064 MiB, 40960 MiB
2026/01/22 15:39:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 645 MiB, 40960 MiB
2026/01/22 15:40:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1090 MiB, 40960 MiB
2026/01/22 15:41:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1043 MiB, 40960 MiB
2026/01/22 15:42:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 930 MiB, 40960 MiB
2026/01/22 15:43:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 902 MiB, 40960 MiB
2026/01/22 15:44:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 987 MiB, 40960 MiB
2026/01/22 15:45:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 784 MiB, 40960 MiB
2026/01/22 15:46:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 915 MiB, 40960 MiB
2026/01/22 15:47:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1030 MiB, 40960 MiB
2026/01/22 15:48:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1114 MiB, 40960 MiB
2026/01/22 15:49:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1070 MiB, 40960 MiB
2026/01/22 15:50:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1020 MiB, 40960 MiB
2026/01/22 15:51:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1097 MiB, 40960 MiB
2026/01/22 15:52:34.554, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 1015 MiB, 40960 MiB
2026/01/22 15:53:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 992 MiB, 40960 MiB
2026/01/22 15:54:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 677 MiB, 40960 MiB
2026/01/22 15:55:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 847 MiB, 40960 MiB
2026/01/22 15:56:34.554, 0, NVIDIA A100-SXM4-40GB, 8 %, 3 %, 1169 MiB, 40960 MiB
2026/01/22 15:57:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 928 MiB, 40960 MiB
2026/01/22 15:58:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1072 MiB, 40960 MiB
2026/01/22 15:59:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1044 MiB, 40960 MiB
2026/01/22 16:00:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1090 MiB, 40960 MiB
2026/01/22 16:01:34.554, 0, NVIDIA A100-SXM4-40GB, 7 %, 2 %, 898 MiB, 40960 MiB
2026/01/22 16:02:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 922 MiB, 40960 MiB
2026/01/22 16:03:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 906 MiB, 40960 MiB
2026/01/22 16:04:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1089 MiB, 40960 MiB
2026/01/22 16:05:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1217 MiB, 40960 MiB
2026/01/22 16:06:34.554, 0, NVIDIA A100-SXM4-40GB, 7 %, 2 %, 732 MiB, 40960 MiB
2026/01/22 16:07:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1044 MiB, 40960 MiB
2026/01/22 16:08:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1073 MiB, 40960 MiB
2026/01/22 16:09:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1171 MiB, 40960 MiB
2026/01/22 16:10:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 915 MiB, 40960 MiB
2026/01/22 16:11:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 867 MiB, 40960 MiB
2026/01/22 16:12:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1181 MiB, 40960 MiB
2026/01/22 16:13:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1030 MiB, 40960 MiB
2026/01/22 16:14:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 822 MiB, 40960 MiB
2026/01/22 16:15:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1146 MiB, 40960 MiB
2026/01/22 16:16:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 907 MiB, 40960 MiB
2026/01/22 16:17:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 867 MiB, 40960 MiB
2026/01/22 16:18:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1037 MiB, 40960 MiB
2026/01/22 16:19:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1033 MiB, 40960 MiB
2026/01/22 16:20:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1051 MiB, 40960 MiB
2026/01/22 16:21:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1424 MiB, 40960 MiB
2026/01/22 16:22:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1091 MiB, 40960 MiB
2026/01/22 16:23:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 944 MiB, 40960 MiB
2026/01/22 16:24:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 883 MiB, 40960 MiB
2026/01/22 16:25:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 951 MiB, 40960 MiB
2026/01/22 16:26:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 929 MiB, 40960 MiB
2026/01/22 16:27:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 944 MiB, 40960 MiB
2026/01/22 16:28:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1057 MiB, 40960 MiB
2026/01/22 16:29:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 1001 MiB, 40960 MiB
2026/01/22 16:30:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1220 MiB, 40960 MiB
2026/01/22 16:31:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1141 MiB, 40960 MiB
2026/01/22 16:32:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1103 MiB, 40960 MiB
2026/01/22 16:33:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1019 MiB, 40960 MiB
2026/01/22 16:34:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1189 MiB, 40960 MiB
2026/01/22 16:35:34.554, 0, NVIDIA A100-SXM4-40GB, 7 %, 2 %, 870 MiB, 40960 MiB
2026/01/22 16:36:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1198 MiB, 40960 MiB
2026/01/22 16:37:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 1012 MiB, 40960 MiB
2026/01/22 16:38:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 829 MiB, 40960 MiB
2026/01/22 16:39:34.554, 0, NVIDIA A100-SXM4-40GB, 3 %, 3 %, 1225 MiB, 40960 MiB
2026/01/22 16:40:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 978 MiB, 40960 MiB
2026/01/22 16:41:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1081 MiB, 40960 MiB
2026/01/22 16:42:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1147 MiB, 40960 MiB
2026/01/22 16:43:34.554, 0, NVIDIA A100-SXM4-40GB, 7 %, 3 %, 1204 MiB, 40960 MiB
2026/01/22 16:44:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1040 MiB, 40960 MiB
2026/01/22 16:45:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 971 MiB, 40960 MiB
2026/01/22 16:46:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 4 %, 1556 MiB, 40960 MiB
2026/01/22 16:47:34.554, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 1016 MiB, 40960 MiB
2026/01/22 16:48:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1133 MiB, 40960 MiB
2026/01/22 16:49:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 967 MiB, 40960 MiB
2026/01/22 16:50:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1053 MiB, 40960 MiB
2026/01/22 16:51:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 956 MiB, 40960 MiB
2026/01/22 16:52:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 891 MiB, 40960 MiB
2026/01/22 16:53:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 915 MiB, 40960 MiB
2026/01/22 16:54:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1123 MiB, 40960 MiB
2026/01/22 16:55:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 816 MiB, 40960 MiB
2026/01/22 16:56:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 816 MiB, 40960 MiB
2026/01/22 16:57:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 948 MiB, 40960 MiB
2026/01/22 16:58:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 946 MiB, 40960 MiB
2026/01/22 16:59:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1097 MiB, 40960 MiB
2026/01/22 17:00:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 718 MiB, 40960 MiB
2026/01/22 17:01:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1070 MiB, 40960 MiB
2026/01/22 17:02:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 798 MiB, 40960 MiB
2026/01/22 17:03:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 930 MiB, 40960 MiB
2026/01/22 17:04:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1157 MiB, 40960 MiB
2026/01/22 17:05:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1093 MiB, 40960 MiB
2026/01/22 17:06:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1134 MiB, 40960 MiB
2026/01/22 17:07:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 810 MiB, 40960 MiB
2026/01/22 17:08:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 877 MiB, 40960 MiB
2026/01/22 17:09:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 959 MiB, 40960 MiB
2026/01/22 17:10:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1220 MiB, 40960 MiB
2026/01/22 17:11:34.554, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 840 MiB, 40960 MiB
2026/01/22 17:12:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 806 MiB, 40960 MiB
2026/01/22 17:13:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 2 %, 919 MiB, 40960 MiB
2026/01/22 17:14:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1143 MiB, 40960 MiB
2026/01/22 17:15:34.554, 0, NVIDIA A100-SXM4-40GB, 4 %, 3 %, 1086 MiB, 40960 MiB
2026/01/22 17:16:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1027 MiB, 40960 MiB
2026/01/22 17:17:34.554, 0, NVIDIA A100-SXM4-40GB, 3 %, 2 %, 807 MiB, 40960 MiB
2026/01/22 17:18:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 766 MiB, 40960 MiB
2026/01/22 17:19:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1266 MiB, 40960 MiB
2026/01/22 17:20:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 837 MiB, 40960 MiB
2026/01/22 17:21:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 953 MiB, 40960 MiB
2026/01/22 17:22:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 2 %, 927 MiB, 40960 MiB
2026/01/22 17:23:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 931 MiB, 40960 MiB
2026/01/22 17:24:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 2 %, 1018 MiB, 40960 MiB
2026/01/22 17:25:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1119 MiB, 40960 MiB
2026/01/22 17:26:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1150 MiB, 40960 MiB
2026/01/22 17:27:34.554, 0, NVIDIA A100-SXM4-40GB, 7 %, 2 %, 971 MiB, 40960 MiB
2026/01/22 17:28:34.554, 0, NVIDIA A100-SXM4-40GB, 6 %, 3 %, 1089 MiB, 40960 MiB
2026/01/22 17:29:34.554, 0, NVIDIA A100-SXM4-40GB, 5 %, 3 %, 1064 MiB, 40960 MiB
